outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time,activation
True,1142400238,497,4,440,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1142400224,480,4,441,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400297,73,4,441,assessment,1,1,0.8,1,1,0.5,480.0,-1.09276014039
True,1142400909,612,4,441,assessment,2,1,1.64,1,1,0.666666666667,276.5,-0.401282759074
True,1142400208,461,4,442,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400432,664,4,443,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1142400305,470,4,444,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400717,412,4,444,assessment,1,1,0.8,1,1,0.5,470.0,-1.08903368696
False,1142400513,657,4,446,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400586,73,4,446,assessment,1,1,0.8,1,1,0.5,657.0,-1.14832007127
True,1142400326,465,4,445,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1142400424,557,4,447,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1142400503,79,4,447,assessment,1,1,0.8,1,1,0.5,557.0,-1.11909404747
True,1142400636,133,4,447,assessment,1,2,0.64,2,1,0.333333333333,318.0,-0.419215720983
True,1142400421,480,4,448,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142399983,36,4,449,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400175,192,4,449,assessment,1,1,1.0,1,1,0.5,36.0,-0.634282852107
False,1142400845,670,4,449,assessment,2,1,1.8,1,2,0.666666666667,114.0,-0.514434501768
True,1142400435,467,4,450,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400522,552,4,451,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400270,13,4,453,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400322,52,4,453,assessment,1,1,1.0,1,1,0.5,13.0,-0.453996036271
True,1142400468,146,4,453,assessment,2,1,1.8,1,2,0.666666666667,32.5,-0.266688749946
True,1142400729,261,4,453,assessment,3,1,2.44,1,3,0.75,70.3333333333,-0.275866838307
True,1142400829,566,4,454,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400786,519,4,455,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400544,271,4,452,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400789,502,4,456,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400776,485,4,457,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400740,445,4,481,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400943,593,4,482,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400882,530,4,483,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400857,486,4,484,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400852,478,4,485,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400833,455,4,486,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142401007,607,4,487,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142401010,601,4,488,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400980,567,4,489,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400936,482,4,490,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400892,435,4,491,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400838,379,4,492,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400938,462,4,493,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400494,12,4,494,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1142400536,42,4,494,assessment,1,1,1.0,1,1,0.5,12.0,-0.439828477012
True,1142400599,63,4,494,assessment,1,2,0.8,1,1,0.333333333333,27.0,-0.223598209945
True,1142400769,170,4,494,assessment,2,2,1.64,1,1,0.5,39.0,-0.110610047252
False,1142401014,245,4,494,assessment,3,2,2.312,1,2,0.6,71.75,-0.179109173548
True,1142400978,486,4,495,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400519,23,4,496,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400623,104,4,496,assessment,1,1,1.0,1,1,0.5,23.0,-0.554982476219
True,1142401026,465,4,497,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400916,352,4,498,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400591,25,4,499,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400705,114,4,499,assessment,1,1,1.0,1,1,0.5,25.0,-0.569741021002
True,1142401053,423,4,502,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400683,35,4,503,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400763,80,4,503,assessment,1,1,1.0,1,1,0.5,35.0,-0.629296606884
True,1142400946,183,4,503,assessment,2,1,1.8,1,2,0.666666666667,57.5,-0.343701984159
True,1142400715,27,4,505,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400821,106,4,505,assessment,1,1,1.0,1,1,0.5,27.0,-0.583363125283
True,1142400931,218,4,506,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1142400816,11,4,510,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1142400865,49,4,510,assessment,1,1,1.0,1,1,0.5,11.0,-0.424427463285
True,1142401021,156,4,510,assessment,2,1,1.8,1,2,0.666666666667,30.0,-0.256854728364
True,1142400961,60,4,516,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1142401048,87,4,516,assessment,1,1,1.0,1,1,0.5,60.0,-0.724698987513
True,1145968914,20,4,138,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1145968974,60,4,138,assessment,1,1,1.0,1,1,0.5,20.0,-0.530244612419
False,1145969080,106,4,138,assessment,1,2,0.8,1,1,0.333333333333,40.0,-0.290844400399
False,1145969191,111,4,138,assessment,1,3,0.64,2,1,0.25,62.0,-0.205077868637
False,1145969296,105,4,138,assessment,1,4,0.512,3,1,0.2,74.25,-0.104130686674
False,1145969346,50,4,138,assessment,1,5,0.4096,4,1,0.166666666667,80.4,-0.0116130855694
True,1145969374,28,4,138,assessment,1,6,0.32768,5,1,0.142857142857,75.3333333333,0.152820731993
True,1145969416,42,4,138,assessment,2,6,1.262144,5,1,0.25,68.5714285714,0.316170181697
False,1145969469,53,4,138,assessment,3,6,2.0097152,5,2,0.333333333333,65.25,0.358861924925
True,1145969504,35,4,138,assessment,3,7,1.60777216,5,2,0.3,63.8888888889,0.372405319363
False,1145969549,45,4,138,assessment,4,7,2.286217728,5,2,0.363636363636,61.0,0.447496563405
True,1145969569,20,4,138,assessment,4,8,1.8289741824,5,2,0.333333333333,59.5454545455,0.462883244975
True,1145969595,26,4,138,assessment,5,8,2.46317934592,5,2,0.384615384615,56.25,0.57523725448
True,1145969634,39,4,138,assessment,6,8,2.97054347674,5,2,0.428571428571,53.9230769231,0.610549318585
True,1145969674,40,4,138,assessment,7,8,3.37643478139,5,3,0.466666666667,52.8571428571,0.591025900364
True,1145969741,67,4,138,assessment,8,8,3.70114782511,5,4,0.5,52.0,0.590352280308
True,1145969919,178,4,138,assessment,9,8,3.96091826009,5,5,0.529411764706,52.9375,0.528148407374
True,1145969937,18,4,138,assessment,10,8,4.16873460807,5,6,0.555555555556,60.2941176471,0.357227423526
True,1145969999,62,4,138,assessment,11,8,4.33498768646,5,7,0.578947368421,57.9444444444,0.53209718657
False,1145970066,67,4,138,assessment,12,8,4.46799014917,5,8,0.6,58.1578947368,0.493303436206
True,1145970116,50,4,138,assessment,12,9,3.57439211933,5,8,0.571428571429,58.6,0.492523998815
True,1145969449,549,4,139,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1145969391,487,4,140,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1145969367,450,4,141,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1145969396,477,4,142,assessment,1,0,1.0,0,1,1.0,0,-0.63
