Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
4821	All Data	2_25	Unit 12	Solitude	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Solitude	3	0.4355	Single-KC	169	0.3881	KC56	3	0.4355
4822	All Data	2_25	Unit 12	Solitude	4	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Solitude	4	0.4355	Single-KC	170	0.3881	KC56	4	0.4355
4823	All Data	2_25	Unit 12	Solitude	5	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Solitude	5	0.4355	Single-KC	171	0.3881	KC56	5	0.4355
4824	All Data	2_25	Unit 12	Purpose	1	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Purpose	1	0.4574	Single-KC	172	0.3881	KC24	1	0.4573
4825	All Data	2_25	Unit 12	Purpose	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Purpose	2	0.4574	Single-KC	173	0.3881	KC24	2	0.4573
4826	All Data	2_25	Unit 12	Purpose	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Purpose	3	0.4574	Single-KC	174	0.3881	KC24	3	0.4573
4827	All Data	2_25	Unit 12	Purpose	4	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Purpose	4	0.4574	Single-KC	175	0.3881	KC24	4	0.4573
4828	All Data	2_25	Unit 12	Purpose	5	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Purpose	5	0.4574	Single-KC	176	0.3881	KC24	5	0.4573
4829	All Data	2_25	Unit 12	Global_warming	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Global_warming	3	0.2446	Single-KC	177	0.3881	KC53	3	0.2445
4830	All Data	2_25	Unit 12	International_conference	1	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	International_conference	1	0.4788	Single-KC	178	0.3881	KC37	1	0.4787
4831	All Data	2_25	Unit 12	International_conference	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	International_conference	2	0.4788	Single-KC	179	0.3881	KC37	2	0.4787
4832	All Data	2_25	Unit 12	International_conference	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	International_conference	3	0.4788	Single-KC	180	0.3881	KC37	3	0.4787
4833	All Data	2_25	Unit 12	Relation_to	7	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Relation_to	7	0.5174	Single-KC	181	0.3881	KC11	7	0.5173
4834	All Data	2_25	Unit 12	National_resource	1	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	National_resource	1	0.5400	Single-KC	182	0.3881	KC8	1	0.5399
4835	All Data	2_25	Unit 12	National_resource	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	National_resource	2	0.5400	Single-KC	183	0.3881	KC8	2	0.5399
4836	All Data	2_25	Unit 12	National_resource	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	National_resource	3	0.5400	Single-KC	184	0.3881	KC8	3	0.5399
4837	All Data	2_25	Unit 12	National_resource	4	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	National_resource	4	0.5400	Single-KC	185	0.3881	KC8	4	0.5399
4838	All Data	2_25	Unit 12	National_resource	5	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	National_resource	5	0.5400	Single-KC	186	0.3881	KC8	5	0.5399
4839	All Data	2_25	Unit 12	Hard_rubbish	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Hard_rubbish	2	0.4272	Single-KC	187	0.3881	KC34	2	0.4272
4840	All Data	2_25	Unit 12	Hard_rubbish	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Hard_rubbish	3	0.4272	Single-KC	188	0.3881	KC34	3	0.4272
4841	All Data	2_25	Unit 12	Disposable	6	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Disposable	6	0.4847	Single-KC	189	0.3881	KC40	6	0.4846
4842	All Data	2_25	Unit 12	Disposable	7	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Disposable	7	0.4847	Single-KC	190	0.3881	KC40	7	0.4846
4843	All Data	2_25	Unit 12	Disposable	8	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Disposable	8	0.4847	Single-KC	191	0.3881	KC40	8	0.4846
4844	All Data	2_25	Unit 12	Disposable	9	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Disposable	9	0.4847	Single-KC	192	0.3881	KC40	9	0.4846
4845	All Data	2_25	Unit 12	Stay_indoors	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Stay_indoors	3	0.3446	Single-KC	193	0.3881	KC42	3	0.3445
4846	All Data	2_25	Unit 12	To_not_get_on_well	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_not_get_on_well	3	0.5505	Single-KC	194	0.3881	KC51	3	0.5504
4847	All Data	2_25	Unit 12	To_not_get_on_well	4	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_not_get_on_well	4	0.5505	Single-KC	195	0.3881	KC51	4	0.5504
4848	All Data	2_25	Unit 12	Occupation	6	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Occupation	6	0.4634	Single-KC	196	0.3881	KC13	6	0.4633
4849	All Data	2_25	Unit 12	Occupation	7	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Occupation	7	0.4634	Single-KC	197	0.3881	KC13	7	0.4633
4850	All Data	2_25	Unit 12	To_associate_with	5	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_associate_with	5	0.5224	Single-KC	198	0.3881	KC58	5	0.5224
4851	All Data	2_25	Unit 12	To_save	5	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_save	5	0.4593	Single-KC	199	0.3881	KC19	5	0.4593
4852	All Data	2_25	Unit 12	Oil	1	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Oil	1	0.4070	Single-KC	200	0.3881	KC49	1	0.4069
4853	All Data	2_25	Unit 12	Oil	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Oil	2	0.4070	Single-KC	201	0.3881	KC49	2	0.4069
4854	All Data	2_25	Unit 12	Psychology	1	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Psychology	1	0.3419	Single-KC	202	0.3881	KC16	1	0.3418
4855	All Data	2_25	Unit 12	Psychology	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Psychology	2	0.3419	Single-KC	203	0.3881	KC16	2	0.3418
4856	All Data	2_25	Unit 12	Psychology	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Psychology	3	0.3419	Single-KC	204	0.3881	KC16	3	0.3418
4857	All Data	2_25	Unit 12	Water_shortage	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Water_shortage	3	0.3255	Single-KC	205	0.3881	KC28	3	0.3254
4858	All Data	2_25	Unit 12	Waste	2	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Waste	2	0.2918	Single-KC	206	0.3881	KC3	2	0.2917
4859	All Data	2_25	Unit 12	To_look_after	6	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_look_after	6	0.4895	Single-KC	207	0.3881	KC35	6	0.4895
4860	All Data	2_25	Unit 12	To_look_after	7	1	1970-01-18 03:08:14	1970-01-18 03:08:15		1970-01-18 03:08:15	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_look_after	7	0.4895	Single-KC	208	0.3881	KC35	7	0.4895
4861	All Data	2_25	Unit 12	To_look_after	8	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_look_after	8	0.4895	Single-KC	209	0.3881	KC35	8	0.4895
4862	All Data	2_25	Unit 12	Government	3	1	1970-01-18 03:08:14	1970-01-18 03:08:15	1970-01-18 03:08:15	1970-01-18 03:08:15	0	0	.	correct	0	0	1	leitner_2 (2_2)	Government	3	0.2792	Single-KC	210	0.3881	KC15	3	0.2792
4863	All Data	2_26	Unit 12	Environment	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	flashcard_2 (3_2)	Environment	1	0.6098	Single-KC	1	0.5796	KC52	1	0.6098
4864	All Data	2_26	Unit 12	Environment	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	flashcard_2 (3_2)	Environment	2	0.6098	Single-KC	2	0.5796	KC52	2	0.6098
4865	All Data	2_26	Unit 12	Environment	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	.	.	.	incorrect	1	0	0	flashcard_2 (3_2)	Environment	3	0.6098	Single-KC	3	0.5796	KC52	3	0.6098
4866	All Data	2_26	Unit 12	Earth	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Earth	1	0.4256	Single-KC	4	0.5796	KC36	1	0.4256
4867	All Data	2_26	Unit 12	Earth	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Earth	2	0.4256	Single-KC	5	0.5796	KC36	2	0.4256
4868	All Data	2_26	Unit 12	Earth	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Earth	3	0.4256	Single-KC	6	0.5796	KC36	3	0.4256
4869	All Data	2_26	Unit 12	To_protect	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_protect	1	0.6115	Single-KC	7	0.5796	KC38	1	0.6115
4870	All Data	2_26	Unit 12	To_protect	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_protect	2	0.6115	Single-KC	8	0.5796	KC38	2	0.6115
4871	All Data	2_26	Unit 12	To_protect	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_protect	3	0.6115	Single-KC	9	0.5796	KC38	3	0.6115
4872	All Data	2_26	Unit 12	Lifespan	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Lifespan	1	0.6492	Single-KC	10	0.5796	KC17	1	0.6492
4873	All Data	2_26	Unit 12	Lifespan	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Lifespan	2	0.6492	Single-KC	11	0.5796	KC17	2	0.6492
4874	All Data	2_26	Unit 12	To_commit_suicide	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_commit_suicide	1	0.4405	Single-KC	12	0.5796	KC48	1	0.4404
4875	All Data	2_26	Unit 12	To_commit_suicide	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_commit_suicide	2	0.4405	Single-KC	13	0.5796	KC48	2	0.4404
4876	All Data	2_26	Unit 12	Exhaust_gas	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Exhaust_gas	1	0.3219	Single-KC	14	0.5796	KC14	1	0.3218
4877	All Data	2_26	Unit 12	Exhaust_gas	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Exhaust_gas	2	0.3202	Single-KC	15	0.5796	KC14	2	0.3202
4878	All Data	2_26	Unit 12	Exhaust_gas	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Exhaust_gas	3	0.3186	Single-KC	16	0.5796	KC14	3	0.3186
4879	All Data	2_26	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Rise_in_temperature	1	0.4455	Single-KC	17	0.5796	KC6	1	0.4454
4880	All Data	2_26	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Rise_in_temperature	2	0.4455	Single-KC	18	0.5796	KC6	2	0.4454
4881	All Data	2_26	Unit 12	Rise_in_temperature	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Rise_in_temperature	3	0.4455	Single-KC	19	0.5796	KC6	3	0.4454
4882	All Data	2_26	Unit 12	Sun	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Sun	1	0.4335	Single-KC	20	0.5796	KC1	1	0.4334
4883	All Data	2_26	Unit 12	Sun	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Sun	2	0.4335	Single-KC	21	0.5796	KC1	2	0.4334
4884	All Data	2_26	Unit 12	To_get_on_well	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_get_on_well	1	0.5471	Single-KC	22	0.5796	KC30	1	0.5471
4885	All Data	2_26	Unit 12	To_get_on_well	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_get_on_well	2	0.5471	Single-KC	23	0.5796	KC30	2	0.5471
4886	All Data	2_26	Unit 12	Lack	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Lack	1	0.5983	Single-KC	24	0.5796	KC29	1	0.5982
4887	All Data	2_26	Unit 12	Lack	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Lack	2	0.5983	Single-KC	25	0.5796	KC29	2	0.5982
4888	All Data	2_26	Unit 12	Company_employee	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Company_employee	1	0.5885	Single-KC	26	0.5796	KC18	1	0.5884
4889	All Data	2_26	Unit 12	Company_employee	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Company_employee	2	0.5744	Single-KC	27	0.5796	KC18	2	0.5743
4890	All Data	2_26	Unit 12	Declining_birth_rate	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Declining_birth_rate	1	0.6579	Single-KC	28	0.5796	KC32	1	0.6579
4891	All Data	2_26	Unit 12	Declining_birth_rate	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Declining_birth_rate	2	0.6525	Single-KC	29	0.5796	KC32	2	0.6525
4892	All Data	2_26	Unit 12	To_be_healed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_be_healed	1	0.5705	Single-KC	30	0.5796	KC10	1	0.5704
4893	All Data	2_26	Unit 12	To_be_healed	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_be_healed	2	0.5705	Single-KC	31	0.5796	KC10	2	0.5704
4894	All Data	2_26	Unit 12	Pension	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Pension	1	0.4542	Single-KC	32	0.5796	KC21	1	0.4542
4895	All Data	2_26	Unit 12	Pension	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Pension	2	0.4542	Single-KC	33	0.5796	KC21	2	0.4542
4896	All Data	2_26	Unit 12	To_proceed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_proceed	1	0.5154	Single-KC	34	0.5796	KC26	1	0.5153
4897	All Data	2_26	Unit 12	To_proceed	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_proceed	2	0.5112	Single-KC	35	0.5796	KC26	2	0.5112
4898	All Data	2_26	Unit 12	To_proceed	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_proceed	3	0.5071	Single-KC	36	0.5796	KC26	3	0.5070
4899	All Data	2_26	Unit 12	To_proceed	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_proceed	4	0.5029	Single-KC	37	0.5796	KC26	4	0.5029
4900	All Data	2_26	Unit 12	Warming	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Warming	1	0.5930	Single-KC	38	0.5796	KC47	1	0.5929
4901	All Data	2_26	Unit 12	Warming	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Warming	2	0.5930	Single-KC	39	0.5796	KC47	2	0.5929
4902	All Data	2_26	Unit 12	Warming	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Warming	3	0.5930	Single-KC	40	0.5796	KC47	3	0.5929
4903	All Data	2_26	Unit 12	Air	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Air	1	0.4307	Single-KC	41	0.5796	KC41	1	0.4307
4904	All Data	2_26	Unit 12	Air	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Air	2	0.4307	Single-KC	42	0.5796	KC41	2	0.4307
4905	All Data	2_26	Unit 12	Air	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Air	3	0.4307	Single-KC	43	0.5796	KC41	3	0.4307
4906	All Data	2_26	Unit 12	Conservation	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Conservation	1	0.4224	Single-KC	44	0.5796	KC33	1	0.4223
4907	All Data	2_26	Unit 12	Conservation	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Conservation	2	0.4224	Single-KC	45	0.5796	KC33	2	0.4223
4908	All Data	2_26	Unit 12	Conservation	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Conservation	3	0.4224	Single-KC	46	0.5796	KC33	3	0.4223
4909	All Data	2_26	Unit 12	Accounting	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Accounting	1	0.5017	Single-KC	47	0.5796	KC55	1	0.5016
4910	All Data	2_26	Unit 12	Accounting	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Accounting	2	0.4885	Single-KC	48	0.5796	KC55	2	0.4884
4911	All Data	2_26	Unit 12	Tree_dies	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Tree_dies	1	0.6200	Single-KC	49	0.5796	KC44	1	0.6199
4912	All Data	2_26	Unit 12	Tree_dies	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Tree_dies	2	0.6200	Single-KC	50	0.5796	KC44	2	0.6199
4913	All Data	2_26	Unit 12	Being_left_out	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Being_left_out	1	0.8002	Single-KC	51	0.5796	KC59	1	0.8001
4914	All Data	2_26	Unit 12	Being_left_out	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Being_left_out	2	0.8002	Single-KC	52	0.5796	KC59	2	0.8001
4915	All Data	2_26	Unit 12	Being_left_out	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Being_left_out	3	0.8002	Single-KC	53	0.5796	KC59	3	0.8001
4916	All Data	2_26	Unit 12	Being_left_out	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Being_left_out	4	0.8002	Single-KC	54	0.5796	KC59	4	0.8001
4917	All Data	2_26	Unit 12	Ultraviolet	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Ultraviolet	1	0.7415	Single-KC	55	0.5796	KC57	1	0.7414
4918	All Data	2_26	Unit 12	Ultraviolet	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Ultraviolet	2	0.7415	Single-KC	56	0.5796	KC57	2	0.7414
4919	All Data	2_26	Unit 12	Ultraviolet	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Ultraviolet	3	0.7415	Single-KC	57	0.5796	KC57	3	0.7414
