Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
735	Control	1_17	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Rise_in_temperature	4	0.1907	Single-KC	89	0.3042	KC6	4	0.1907
736	Control	1_17	Unit 12	Lack	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Lack	3	0.3040	Single-KC	90	0.3042	KC29	3	0.3040
737	Control	1_17	Unit 12	Company_employee	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Company_employee	3	0.2720	Single-KC	91	0.3042	KC18	3	0.2720
738	Control	1_17	Unit 12	Declining_birth_rate	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Declining_birth_rate	3	0.3497	Single-KC	92	0.3042	KC32	3	0.3497
739	Control	1_17	Unit 12	To_be_healed	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_be_healed	3	0.2803	Single-KC	93	0.3042	KC10	3	0.2803
740	Control	1_17	Unit 12	Pension	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Pension	3	0.1962	Single-KC	94	0.3042	KC21	3	0.1962
741	Control	1_17	Unit 12	To_proceed	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_proceed	4	0.2289	Single-KC	95	0.3042	KC26	4	0.2288
742	Control	1_17	Unit 12	Warming	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Warming	4	0.2994	Single-KC	96	0.3042	KC47	4	0.2993
743	Control	1_17	Unit 12	Air	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Air	4	0.1816	Single-KC	97	0.3042	KC41	4	0.1816
744	Control	1_17	Unit 12	Conservation	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Conservation	4	0.1766	Single-KC	98	0.3042	KC33	4	0.1766
745	Control	1_17	Unit 12	Tree_dies	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Tree_dies	3	0.3237	Single-KC	99	0.3042	KC44	3	0.3236
746	Control	1_17	Unit 12	Being_left_out	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Being_left_out	4	0.5401	Single-KC	100	0.3042	KC59	4	0.5400
747	Control	1_17	Unit 12	Ultraviolet	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Ultraviolet	4	0.4569	Single-KC	101	0.3042	KC57	4	0.4568
748	Control	1_17	Unit 12	Economics	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Economics	3	0.1986	Single-KC	102	0.3042	KC5	3	0.1986
749	Control	1_17	Unit 12	To_get_a_license	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_get_a_license	3	0.2270	Single-KC	103	0.3042	KC60	3	0.2250
750	Control	1_17	Unit 12	Atomic_energy	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Atomic_energy	4	0.3948	Single-KC	104	0.3042	KC22	4	0.3948
751	Control	1_17	Unit 12	To_lose	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_lose	4	0.3239	Single-KC	105	0.3042	KC2	4	0.3239
752	Control	1_2	Unit 12	To_disappear	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_disappear	1	0.6110	Single-KC	1	0.5750	KC23	1	0.6110
753	Control	1_2	Unit 12	To_disappear	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_disappear	2	0.6110	Single-KC	2	0.5750	KC23	2	0.6110
754	Control	1_2	Unit 12	To_disappear	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_disappear	3	0.6110	Single-KC	3	0.5750	KC23	3	0.6110
755	Control	1_2	Unit 12	Value	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Value	1	0.5403	Single-KC	4	0.5750	KC46	1	0.5403
756	Control	1_2	Unit 12	Value	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Value	2	0.5403	Single-KC	5	0.5750	KC46	2	0.5403
757	Control	1_2	Unit 12	Value	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Value	3	0.5403	Single-KC	6	0.5750	KC46	3	0.5403
758	Control	1_2	Unit 12	Wind-force	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Wind-force	1	0.6362	Single-KC	7	0.5750	KC54	1	0.6362
759	Control	1_2	Unit 12	Wind-force	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	2	0.6362	Single-KC	8	0.5750	KC54	2	0.6362
760	Control	1_2	Unit 12	Wind-force	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	3	0.6362	Single-KC	9	0.5750	KC54	3	0.6362
761	Control	1_2	Unit 12	Solitude	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Solitude	1	0.6495	Single-KC	10	0.5750	KC56	1	0.6495
762	Control	1_2	Unit 12	Solitude	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	2	0.6495	Single-KC	11	0.5750	KC56	2	0.6495
763	Control	1_2	Unit 12	Solitude	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	3	0.6495	Single-KC	12	0.5750	KC56	3	0.6495
764	Control	1_2	Unit 12	Purpose	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Purpose	1	0.6694	Single-KC	13	0.5750	KC24	1	0.6694
765	Control	1_2	Unit 12	Purpose	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	2	0.6694	Single-KC	14	0.5750	KC24	2	0.6694
766	Control	1_2	Unit 12	Purpose	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	3	0.6694	Single-KC	15	0.5750	KC24	3	0.6694
767	Control	1_2	Unit 12	Global_warming	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Global_warming	1	0.4374	Single-KC	16	0.5750	KC53	1	0.4374
768	Control	1_2	Unit 12	Global_warming	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Global_warming	2	0.4374	Single-KC	17	0.5750	KC53	2	0.4374
769	Control	1_2	Unit 12	Global_warming	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Global_warming	3	0.4374	Single-KC	18	0.5750	KC53	3	0.4374
770	Control	1_2	Unit 12	International_conference	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	International_conference	1	0.6881	Single-KC	19	0.5750	KC37	1	0.6881
771	Control	1_2	Unit 12	International_conference	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	International_conference	2	0.6881	Single-KC	20	0.5750	KC37	2	0.6881
772	Control	1_2	Unit 12	International_conference	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	International_conference	3	0.6881	Single-KC	21	0.5750	KC37	3	0.6881
773	Control	1_2	Unit 12	Solar_heat	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Solar_heat	1	0.6621	Single-KC	22	0.5750	KC4	1	0.6621
774	Control	1_2	Unit 12	Solar_heat	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	2	0.6621	Single-KC	23	0.5750	KC4	2	0.6621
775	Control	1_2	Unit 12	Solar_heat	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	3	0.6621	Single-KC	24	0.5750	KC4	3	0.6621
776	Control	1_2	Unit 12	Raise_children	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	1	0.4706	Single-KC	25	0.5750	KC39	1	0.4706
777	Control	1_2	Unit 12	Raise_children	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Raise_children	2	0.4706	Single-KC	26	0.5750	KC39	2	0.4706
778	Control	1_2	Unit 12	Relation_to	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Relation_to	1	0.7202	Single-KC	27	0.5750	KC11	1	0.7203
779	Control	1_2	Unit 12	Relation_to	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	2	0.7202	Single-KC	28	0.5750	KC11	2	0.7203
780	Control	1_2	Unit 12	National_resource	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	1	0.7382	Single-KC	29	0.5750	KC8	1	0.7382
781	Control	1_2	Unit 12	National_resource	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	2	0.7382	Single-KC	30	0.5750	KC8	2	0.7382
782	Control	1_2	Unit 12	Hard_rubbish	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Hard_rubbish	1	0.6418	Single-KC	31	0.5750	KC34	1	0.6417
783	Control	1_2	Unit 12	Hard_rubbish	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hard_rubbish	2	0.6418	Single-KC	32	0.5750	KC34	2	0.6417
784	Control	1_2	Unit 12	Disposable	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Disposable	1	0.6932	Single-KC	33	0.5750	KC40	1	0.6932
785	Control	1_2	Unit 12	Disposable	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Disposable	2	0.6932	Single-KC	34	0.5750	KC40	2	0.6932
786	Control	1_2	Unit 12	Quarrel	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Quarrel	1	0.6677	Single-KC	35	0.5750	KC12	1	0.6677
787	Control	1_2	Unit 12	Quarrel	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Quarrel	2	0.6677	Single-KC	36	0.5750	KC12	2	0.6677
788	Control	1_2	Unit 12	Stay_indoors	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Stay_indoors	1	0.5580	Single-KC	37	0.5750	KC42	1	0.5580
789	Control	1_2	Unit 12	Stay_indoors	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Stay_indoors	2	0.5580	Single-KC	38	0.5750	KC42	2	0.5580
790	Control	1_2	Unit 12	To_not_get_on_well	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_not_get_on_well	1	0.7463	Single-KC	39	0.5750	KC51	1	0.7463
791	Control	1_2	Unit 12	To_not_get_on_well	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_not_get_on_well	2	0.7463	Single-KC	40	0.5750	KC51	2	0.7463
792	Control	1_2	Unit 12	Occupation	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Occupation	1	0.6747	Single-KC	41	0.5750	KC13	1	0.6747
793	Control	1_2	Unit 12	Occupation	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Occupation	2	0.6747	Single-KC	42	0.5750	KC13	2	0.6747
794	Control	1_2	Unit 12	Hydrolytic_power	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Hydrolytic_power	1	0.6614	Single-KC	43	0.5750	KC25	1	0.6614
795	Control	1_2	Unit 12	Hydrolytic_power	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hydrolytic_power	2	0.6614	Single-KC	44	0.5750	KC25	2	0.6614
796	Control	1_2	Unit 12	Bullying	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Bullying	1	0.4155	Single-KC	45	0.5750	KC45	1	0.4155
797	Control	1_2	Unit 12	Bullying	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Bullying	2	0.4155	Single-KC	46	0.5750	KC45	2	0.4155
798	Control	1_2	Unit 12	To_associate_with	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_associate_with	1	0.7243	Single-KC	47	0.5750	KC58	1	0.7243
799	Control	1_2	Unit 12	To_associate_with	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_associate_with	2	0.7243	Single-KC	48	0.5750	KC58	2	0.7243
800	Control	1_2	Unit 12	Generation_of_electricity	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Generation_of_electricity	1	0.6849	Single-KC	49	0.5750	KC7	1	0.6849
801	Control	1_2	Unit 12	Generation_of_electricity	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Generation_of_electricity	2	0.6849	Single-KC	50	0.5750	KC7	2	0.6849
802	Control	1_2	Unit 12	Be_polluted	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Be_polluted	1	0.7040	Single-KC	51	0.5750	KC50	1	0.7040
803	Control	1_2	Unit 12	Be_polluted	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Be_polluted	2	0.7040	Single-KC	52	0.5750	KC50	2	0.7040
804	Control	1_2	Unit 12	To_save	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_save	1	0.6711	Single-KC	53	0.5750	KC19	1	0.6711
805	Control	1_2	Unit 12	To_save	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_save	2	0.6711	Single-KC	54	0.5750	KC19	2	0.6711
806	Control	1_2	Unit 12	Oil	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Oil	1	0.6224	Single-KC	55	0.5750	KC49	1	0.6224
807	Control	1_2	Unit 12	Oil	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Oil	2	0.6224	Single-KC	56	0.5750	KC49	2	0.6224
808	Control	1_2	Unit 12	Psychology	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Psychology	1	0.5551	Single-KC	57	0.5750	KC16	1	0.5551
809	Control	1_2	Unit 12	Psychology	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Psychology	2	0.5551	Single-KC	58	0.5750	KC16	2	0.5551
810	Control	1_2	Unit 12	Water_shortage	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Water_shortage	1	0.5368	Single-KC	59	0.5750	KC28	1	0.5368
811	Control	1_2	Unit 12	Water_shortage	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Water_shortage	2	0.5368	Single-KC	60	0.5750	KC28	2	0.5368
812	Control	1_2	Unit 12	Waste	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Waste	1	0.4974	Single-KC	61	0.5750	KC3	1	0.4974
813	Control	1_2	Unit 12	Waste	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Waste	2	0.4974	Single-KC	62	0.5750	KC3	2	0.4974
814	Control	1_2	Unit 12	Problem	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Problem	1	0.6165	Single-KC	63	0.5750	KC9	1	0.6165
815	Control	1_2	Unit 12	Problem	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Problem	2	0.6165	Single-KC	64	0.5750	KC9	2	0.6165
816	Control	1_2	Unit 12	To_look_after	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_look_after	1	0.6972	Single-KC	65	0.5750	KC35	1	0.6973
817	Control	1_2	Unit 12	To_look_after	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_look_after	2	0.6972	Single-KC	66	0.5750	KC35	2	0.6973
818	Control	1_2	Unit 12	Government	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Government	1	0.4820	Single-KC	67	0.5750	KC15	1	0.4820
819	Control	1_2	Unit 12	Government	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Government	2	0.4820	Single-KC	68	0.5750	KC15	2	0.4820
820	Control	1_2	Unit 12	To_disappear	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	1	1	.	correct	0	0	1	flashcard_1 (3_1)	To_disappear	4	0.6110	Single-KC	69	0.5750	KC23	4	0.6110
821	Control	1_2	Unit 12	Value	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Value	4	0.5403	Single-KC	70	0.5750	KC46	4	0.5403
822	Control	1_2	Unit 12	Wind-force	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	4	0.6362	Single-KC	71	0.5750	KC54	4	0.6362
823	Control	1_2	Unit 12	Solitude	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	4	0.6495	Single-KC	72	0.5750	KC56	4	0.6495
824	Control	1_2	Unit 12	Purpose	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	4	0.6694	Single-KC	73	0.5750	KC24	4	0.6694
825	Control	1_2	Unit 12	Global_warming	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Global_warming	4	0.4374	Single-KC	74	0.5750	KC53	4	0.4374
826	Control	1_2	Unit 12	International_conference	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	International_conference	4	0.6881	Single-KC	75	0.5750	KC37	4	0.6881
827	Control	1_2	Unit 12	Solar_heat	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	4	0.6621	Single-KC	76	0.5750	KC4	4	0.6621
828	Control	1_2	Unit 12	Raise_children	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	3	0.4706	Single-KC	77	0.5750	KC39	3	0.4706
829	Control	1_2	Unit 12	Raise_children	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	4	0.4706	Single-KC	78	0.5750	KC39	4	0.4706
830	Control	1_2	Unit 12	Relation_to	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	3	0.7202	Single-KC	79	0.5750	KC11	3	0.7203
831	Control	1_2	Unit 12	Relation_to	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	4	0.7202	Single-KC	80	0.5750	KC11	4	0.7203
832	Control	1_2	Unit 12	National_resource	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	3	0.7382	Single-KC	81	0.5750	KC8	3	0.7382
833	Control	1_2	Unit 12	National_resource	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	4	0.7382	Single-KC	82	0.5750	KC8	4	0.7382
834	Control	1_2	Unit 12	Hard_rubbish	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hard_rubbish	3	0.6418	Single-KC	83	0.5750	KC34	3	0.6417
835	Control	1_2	Unit 12	Hard_rubbish	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Hard_rubbish	4	0.6418	Single-KC	84	0.5750	KC34	4	0.6417
